match_id,overworld_seed,avg_elo,is_forfeited,winning_time_sec
12158637,DESERT TEMPLE,1140.5,True,
12158635,DESERT TEMPLE,860.5,True,
12158634,BURIED TREASURE,1391.0,False,658.221
12158633,DESERT TEMPLE,725.0,True,
12158627,VILLAGE,431.0,True,
12158626,DESERT TEMPLE,1413.5,False,717.128
12158625,BURIED TREASURE,1222.5,False,959.994
12158623,DESERT TEMPLE,556.0,True,
12158622,SHIPWRECK,1390.0,True,
12158621,SHIPWRECK,721.0,True,
12158620,BURIED TREASURE,1400.0,True,
12158618,RUINED PORTAL,1177.0,False,1171.07
12158617,SHIPWRECK,907.0,False,1199.607
12158616,BURIED TREASURE,1285.5,False,702.775
12158615,DESERT TEMPLE,858.0,True,
12158614,DESERT TEMPLE,1291.0,True,
12158611,DESERT TEMPLE,1343.0,False,670.363
12158609,DESERT TEMPLE,742.5,False,1287.083
12158608,VILLAGE,1100.0,True,
12158607,VILLAGE,473.0,True,
12158605,DESERT TEMPLE,1261.5,False,1103.541
12158602,BURIED TREASURE,1249.5,True,
12158597,SHIPWRECK,510.0,True,
12158590,VILLAGE,710.0,False,1600.538
12158589,RUINED PORTAL,916.0,True,
12158587,VILLAGE,928.5,True,
12158586,RUINED PORTAL,1355.5,False,557.043
12158583,RUINED PORTAL,1128.0,False,1038.044
12158582,RUINED PORTAL,1041.0,False,917.584
12158577,DESERT TEMPLE,1380.0,False,728.415
12158575,SHIPWRECK,889.5,False,1856.394
12158574,DESERT TEMPLE,1645.5,True,
12158573,DESERT TEMPLE,522.0,False,1280.405
12158572,VILLAGE,,True,
12158571,DESERT TEMPLE,518.0,False,1539.447
12158567,SHIPWRECK,1128.0,False,1043.647
12158566,DESERT TEMPLE,832.5,False,1370.012
12158564,BURIED TREASURE,1310.0,False,834.014
12158562,SHIPWRECK,1130.0,False,904.663
12158561,VILLAGE,890.0,True,
12158554,RUINED PORTAL,818.0,True,
12158553,VILLAGE,1665.0,False,622.53
12158552,RUINED PORTAL,1271.5,False,1000.444
12158551,VILLAGE,1577.0,False,543.326
12158550,VILLAGE,594.5,True,
12158549,VILLAGE,899.0,False,1316.836
12158548,VILLAGE,1194.0,False,1036.131
12158547,DESERT TEMPLE,1874.5,False,629.724
12158546,SHIPWRECK,872.0,False,1161.541
12158545,SHIPWRECK,469.0,True,
12158542,VILLAGE,591.0,True,
12158540,SHIPWRECK,1005.0,False,965.89
12158539,RUINED PORTAL,640.0,True,
12158538,VILLAGE,1145.0,False,742.909
12158537,RUINED PORTAL,1390.5,False,819.371
12158536,VILLAGE,1651.5,False,729.943
12158534,VILLAGE,647.5,True,
12158533,SHIPWRECK,1565.0,False,1138.732
12158532,DESERT TEMPLE,,True,
12158531,VILLAGE,887.0,False,1459.618
12158530,SHIPWRECK,553.0,True,
12158529,RUINED PORTAL,1262.5,False,688.86
12158526,DESERT TEMPLE,1256.5,False,725.802
12158520,RUINED PORTAL,1355.0,True,
12158519,VILLAGE,584.0,True,
12158516,DESERT TEMPLE,627.0,True,
12158515,SHIPWRECK,1101.5,False,1060.614
12158513,VILLAGE,458.5,False,2155.402
12158509,DESERT TEMPLE,1010.0,True,
12158508,VILLAGE,1161.5,True,
12158504,DESERT TEMPLE,1016.0,False,1000.794
12158503,VILLAGE,448.0,True,
12158500,VILLAGE,645.0,True,
12158498,SHIPWRECK,1396.0,False,877.676
12158497,RUINED PORTAL,2139.0,True,
12158496,DESERT TEMPLE,1117.5,False,1461.603
12158494,SHIPWRECK,420.5,True,
12158492,RUINED PORTAL,1875.0,False,552.092
12158491,DESERT TEMPLE,1588.0,False,749.909
12158490,DESERT TEMPLE,1177.5,False,975.639
12158487,DESERT TEMPLE,1099.0,True,
12158482,DESERT TEMPLE,1059.5,True,
12158481,VILLAGE,588.0,True,
12158480,DESERT TEMPLE,517.0,True,
12158479,RUINED PORTAL,1099.5,False,1086.892
12158476,DESERT TEMPLE,685.0,True,
12158473,SHIPWRECK,618.5,False,1978.03
12158471,DESERT TEMPLE,1366.0,False,764.941
12158470,DESERT TEMPLE,885.0,True,
12158469,DESERT TEMPLE,1131.0,True,
12158466,RUINED PORTAL,1123.0,False,756.772
12158460,VILLAGE,1491.5,False,750.608
12158459,DESERT TEMPLE,423.0,True,
12158458,BURIED TREASURE,1331.5,False,715.816
12158456,DESERT TEMPLE,862.0,False,1136.762
12158454,DESERT TEMPLE,915.5,False,1074.67
12158449,DESERT TEMPLE,662.5,True,
12158448,DESERT TEMPLE,936.0,False,1258.61
12158445,SHIPWRECK,1571.0,False,725.874
12158444,VILLAGE,730.0,False,1146.615
12158441,SHIPWRECK,954.0,True,
12158437,VILLAGE,494.0,True,
12158436,DESERT TEMPLE,1128.5,True,
12158434,RUINED PORTAL,1261.0,False,1011.692
12158433,BURIED TREASURE,1233.5,False,728.141
12158430,VILLAGE,518.0,True,
12158428,SHIPWRECK,1112.0,False,823.706
12158426,DESERT TEMPLE,1112.0,False,909.192
12158423,RUINED PORTAL,778.5,True,
12158422,BURIED TREASURE,1460.0,False,705.657
12158421,DESERT TEMPLE,,True,
12158419,VILLAGE,1124.0,True,
12158418,BURIED TREASURE,2099.0,False,620.101
12158415,RUINED PORTAL,1018.5,True,
12158412,RUINED PORTAL,620.0,True,
12158411,VILLAGE,710.5,False,1266.777
12158410,RUINED PORTAL,671.5,True,
12158409,RUINED PORTAL,1044.5,False,692.856
12158408,BURIED TREASURE,1262.5,True,
12158407,DESERT TEMPLE,1113.0,True,
12158403,BURIED TREASURE,2097.5,True,
12158399,RUINED PORTAL,778.0,False,780.868
12158398,BURIED TREASURE,1335.5,False,604.589
12158397,RUINED PORTAL,2096.5,False,794.204
12158395,RUINED PORTAL,1059.5,False,1016.739
12158386,SHIPWRECK,1422.5,True,
12158383,DESERT TEMPLE,433.0,True,
12158381,BURIED TREASURE,1387.5,False,595.369
12158378,SHIPWRECK,1683.0,False,700.685
12158375,DESERT TEMPLE,918.5,False,1296.378
12158373,VILLAGE,1376.0,True,
12158369,SHIPWRECK,1551.0,False,648.18
12158368,DESERT TEMPLE,571.0,True,
12158367,DESERT TEMPLE,1208.5,False,1026.391
12158366,RUINED PORTAL,981.5,True,
12158365,RUINED PORTAL,2099.0,False,518.091
12158363,RUINED PORTAL,1169.0,True,
12158357,SHIPWRECK,785.0,False,2337.061
12158353,RUINED PORTAL,1399.5,True,
12158350,DESERT TEMPLE,580.5,True,
12158346,VILLAGE,1073.0,False,841.814
12158343,DESERT TEMPLE,371.0,False,2831.879
12158341,DESERT TEMPLE,1123.0,False,871.303
12158339,VILLAGE,303.5,True,
12158338,SHIPWRECK,868.5,True,
12158337,DESERT TEMPLE,773.0,True,
12158336,DESERT TEMPLE,820.5,False,688.076
12158335,RUINED PORTAL,1401.5,False,615.14
12158332,DESERT TEMPLE,1114.0,False,743.421
12158331,VILLAGE,1362.5,True,
12158330,DESERT TEMPLE,783.0,True,
12158327,DESERT TEMPLE,1634.5,True,
12158325,SHIPWRECK,730.5,False,1347.204
12158324,DESERT TEMPLE,767.0,False,2013.665
12158323,DESERT TEMPLE,341.5,True,
12158322,DESERT TEMPLE,901.5,True,
12158321,DESERT TEMPLE,662.5,False,1925.942
12158318,SHIPWRECK,793.0,True,
12158314,VILLAGE,598.0,False,1218.266
12158313,RUINED PORTAL,965.0,True,
12158312,SHIPWRECK,1326.5,True,
12158311,RUINED PORTAL,714.5,True,
12158310,RUINED PORTAL,863.0,True,
12158309,DESERT TEMPLE,488.0,True,
12158308,VILLAGE,1024.0,True,
12158305,DESERT TEMPLE,666.5,False,1323.185
12158304,VILLAGE,533.0,True,
12158303,SHIPWRECK,436.0,True,
12158302,DESERT TEMPLE,1374.0,False,733.973
12158301,RUINED PORTAL,1471.5,False,685.051
12158299,DESERT TEMPLE,,True,
12158290,DESERT TEMPLE,600.0,True,
12158287,VILLAGE,735.0,False,1034.182
12158280,VILLAGE,987.5,False,1123.91
12158279,DESERT TEMPLE,912.5,False,1343.122
12158278,RUINED PORTAL,1248.0,True,
12158277,VILLAGE,800.5,True,
12158276,VILLAGE,1035.5,False,1183.977
12158275,VILLAGE,1255.5,False,851.183
12158274,DESERT TEMPLE,779.0,True,
12158273,DESERT TEMPLE,1132.0,False,846.193
12158271,RUINED PORTAL,1404.0,False,587.45
12158267,BURIED TREASURE,1517.0,False,555.322
12158264,RUINED PORTAL,1005.5,False,1832.383
12158263,VILLAGE,885.0,True,
12158260,DESERT TEMPLE,707.5,True,
12158259,VILLAGE,1071.0,False,1210.613
12158256,VILLAGE,546.5,True,
12158254,VILLAGE,1781.0,False,729.588
12158250,DESERT TEMPLE,1070.0,False,920.868
12158249,SHIPWRECK,869.5,True,
12158247,VILLAGE,1071.0,True,
12158246,VILLAGE,564.0,True,
12158243,VILLAGE,1635.5,False,922.323
12158242,SHIPWRECK,1356.0,True,
12158239,SHIPWRECK,1383.5,False,677.016
12158238,VILLAGE,1968.5,False,620.619
12158234,VILLAGE,1255.0,True,
12158233,DESERT TEMPLE,369.5,True,
12158232,RUINED PORTAL,1016.5,True,
12158230,VILLAGE,999.0,True,
12158227,RUINED PORTAL,613.0,True,
12158226,VILLAGE,1356.0,True,
12158221,VILLAGE,1114.5,True,
12158220,VILLAGE,733.0,True,
12158218,RUINED PORTAL,830.5,False,1257.68
12158217,VILLAGE,1148.0,False,975.508
12158216,VILLAGE,613.5,True,
12158215,BURIED TREASURE,1273.0,True,
12158214,VILLAGE,1036.0,False,850.018
12158213,RUINED PORTAL,1230.0,True,
12158209,BURIED TREASURE,1661.5,False,630.314
12158208,VILLAGE,687.5,True,
12158207,SHIPWRECK,1141.0,False,1360.23
12158205,DESERT TEMPLE,864.0,True,
12158203,VILLAGE,547.0,True,
12158202,DESERT TEMPLE,726.0,True,
12158200,DESERT TEMPLE,1048.0,True,
12158199,VILLAGE,534.0,True,
12158197,RUINED PORTAL,633.0,True,
12158196,BURIED TREASURE,2199.5,False,631.039
12158195,VILLAGE,1515.5,False,1128.535
12158193,BURIED TREASURE,1408.5,False,791.899
12158192,RUINED PORTAL,1331.5,False,720.599
12158190,SHIPWRECK,1129.5,False,1364.654
12158188,VILLAGE,1391.5,False,861.493
12158185,VILLAGE,1583.5,False,772.782
12158184,SHIPWRECK,1293.5,True,
12158177,RUINED PORTAL,869.5,True,
12158175,DESERT TEMPLE,2033.0,False,588.493
12158171,DESERT TEMPLE,931.0,False,933.718
12158167,SHIPWRECK,1201.0,True,
12158163,DESERT TEMPLE,608.0,True,
12158161,BURIED TREASURE,1427.5,False,636.713
12158157,DESERT TEMPLE,355.0,False,1538.858
12158153,DESERT TEMPLE,1303.5,False,760.918
12158145,SHIPWRECK,1075.5,False,1042.544
12158142,VILLAGE,706.5,True,
12158141,DESERT TEMPLE,856.5,False,1366.406
12158140,SHIPWRECK,1130.5,True,
12158138,RUINED PORTAL,719.0,True,
12158137,RUINED PORTAL,2419.5,False,564.92
12158135,VILLAGE,1632.5,False,888.766
12158134,RUINED PORTAL,1101.0,False,1051.365
12158133,DESERT TEMPLE,522.5,True,
12158131,SHIPWRECK,769.5,False,1294.379
12158129,RUINED PORTAL,753.0,True,
12158127,SHIPWRECK,1002.5,True,
12158126,RUINED PORTAL,622.0,True,
12158125,RUINED PORTAL,697.0,False,1817.141
12158123,DESERT TEMPLE,602.0,False,2895.601
12158122,VILLAGE,1530.5,False,662.891
12158119,RUINED PORTAL,609.0,True,
12158118,SHIPWRECK,644.5,True,
12158117,SHIPWRECK,2075.0,False,545.99
12158116,VILLAGE,1178.0,False,768.578
12158115,VILLAGE,593.0,True,
12158113,SHIPWRECK,1039.5,False,1014.86
12158112,SHIPWRECK,1393.5,False,729.138
12158110,DESERT TEMPLE,1410.0,False,796.604
12158104,BURIED TREASURE,1482.0,True,
12158103,DESERT TEMPLE,1073.5,False,1011.081
12158102,RUINED PORTAL,1185.0,True,
12158100,RUINED PORTAL,2004.5,False,569.063
12158099,RUINED PORTAL,837.0,True,
12158094,DESERT TEMPLE,658.0,True,
12158092,VILLAGE,518.5,True,
12158089,BURIED TREASURE,1640.5,False,599.866
12158086,DESERT TEMPLE,931.5,True,
12158085,VILLAGE,562.5,True,
12158084,RUINED PORTAL,1530.0,False,664.04
12158082,DESERT TEMPLE,437.0,True,
12158081,VILLAGE,795.5,False,1354.887
12158079,SHIPWRECK,1407.0,False,664.405
12158078,VILLAGE,422.0,True,
12158077,VILLAGE,504.5,False,3897.698
12158074,SHIPWRECK,1259.5,False,866.928
12158073,VILLAGE,977.0,False,1466.431
12158071,VILLAGE,1232.0,False,777.71
12158070,RUINED PORTAL,784.0,True,
12158069,DESERT TEMPLE,924.5,False,815.37
12158066,SHIPWRECK,1409.5,True,
12158065,RUINED PORTAL,934.0,True,
12158064,VILLAGE,1145.5,False,840.267
12158056,SHIPWRECK,1303.5,True,
12158053,VILLAGE,442.0,True,
12158052,BURIED TREASURE,1367.0,False,641.453
12158051,VILLAGE,1061.5,True,
12158050,RUINED PORTAL,1461.0,True,
12158049,DESERT TEMPLE,1362.5,False,815.5
12158045,VILLAGE,1182.5,True,
12158044,VILLAGE,939.0,True,
12158043,DESERT TEMPLE,1450.5,True,
12158037,DESERT TEMPLE,1085.5,False,855.853
12158036,RUINED PORTAL,1035.5,False,944.681
12158034,VILLAGE,1226.5,True,
12158031,RUINED PORTAL,1555.5,False,801.62
12158024,SHIPWRECK,1377.0,False,777.729
12158023,SHIPWRECK,1458.5,True,
12158020,SHIPWRECK,903.5,True,
12158019,SHIPWRECK,921.0,True,
12158017,DESERT TEMPLE,1070.5,True,
12158014,VILLAGE,708.0,False,1141.876
12158011,DESERT TEMPLE,1200.5,False,930.109
12158010,VILLAGE,604.0,False,2605.171
12158009,DESERT TEMPLE,710.5,True,
12158008,RUINED PORTAL,632.5,False,1549.165
12158005,DESERT TEMPLE,826.0,False,839.88
12158000,RUINED PORTAL,945.5,False,939.14
12157999,SHIPWRECK,1028.0,True,
12157995,BURIED TREASURE,1342.5,True,
12157993,SHIPWRECK,830.5,True,
12157991,SHIPWRECK,785.0,False,1749.212
12157990,VILLAGE,836.0,True,
12157989,RUINED PORTAL,1152.0,False,842.323
12157985,DESERT TEMPLE,1364.0,False,1130.962
12157984,BURIED TREASURE,1665.0,False,549.141
12157980,DESERT TEMPLE,1142.0,True,
12157979,VILLAGE,1068.5,False,1017.243
12157978,SHIPWRECK,643.0,True,
12157976,DESERT TEMPLE,623.0,False,1390.722
12157975,SHIPWRECK,731.0,False,1368.688
12157972,VILLAGE,417.5,True,
12157970,VILLAGE,449.5,False,1186.53
12157968,VILLAGE,1391.5,True,
12157967,BURIED TREASURE,1983.0,False,499.06
12157966,RUINED PORTAL,1472.5,False,638.874
12157964,SHIPWRECK,727.5,True,
12157961,RUINED PORTAL,2067.0,False,553.254
12157959,VILLAGE,609.0,True,
12157958,VILLAGE,,True,
12157956,SHIPWRECK,2209.5,False,698.44
12157955,DESERT TEMPLE,1299.0,False,729.329
12157954,VILLAGE,858.5,False,1105.015
12157953,VILLAGE,1281.5,False,942.674
12157952,SHIPWRECK,1408.0,True,
12157945,VILLAGE,428.5,True,
12157944,DESERT TEMPLE,724.5,True,
12157943,DESERT TEMPLE,1058.5,True,
12157940,VILLAGE,614.5,True,
12157938,VILLAGE,1181.0,True,
12157936,DESERT TEMPLE,823.5,False,1194.194
12157931,SHIPWRECK,1379.0,False,781.61
12157929,VILLAGE,1369.0,True,
12157928,DESERT TEMPLE,724.5,True,
12157927,VILLAGE,454.5,True,
12157926,DESERT TEMPLE,715.5,True,
12157923,DESERT TEMPLE,963.0,False,1121.748
12157922,VILLAGE,1244.5,True,
12157921,VILLAGE,630.0,True,
12157918,DESERT TEMPLE,1291.0,True,
12157917,RUINED PORTAL,1397.5,False,907.164
12157913,VILLAGE,1736.0,False,628.619
12157911,SHIPWRECK,821.5,True,
12157909,RUINED PORTAL,759.5,True,
12157908,VILLAGE,654.0,True,
12157905,DESERT TEMPLE,1595.5,False,622.735
12157903,VILLAGE,546.0,True,
12157902,VILLAGE,1001.0,False,1105.389
12157901,VILLAGE,702.0,False,1218.242
12157899,VILLAGE,1057.0,True,
12157895,VILLAGE,1342.5,False,915.025
12157894,VILLAGE,501.0,False,2113.299
12157893,VILLAGE,556.0,False,1639.061
12157888,RUINED PORTAL,1545.0,False,639.199
12157887,SHIPWRECK,845.5,False,1188.67
12157886,BURIED TREASURE,1479.5,False,957.577
12157884,DESERT TEMPLE,1533.5,True,
12157882,BURIED TREASURE,2122.5,True,
12157877,VILLAGE,2109.0,False,594.405
12157876,RUINED PORTAL,1125.0,True,
12157875,VILLAGE,1877.5,False,729.468
12157871,SHIPWRECK,1022.5,False,1238.17
12157870,VILLAGE,644.0,True,
12157869,SHIPWRECK,1222.5,True,
12157867,SHIPWRECK,1171.0,True,
12157866,DESERT TEMPLE,952.5,False,949.109
12157865,VILLAGE,,True,
12157864,VILLAGE,1055.0,True,
12157861,SHIPWRECK,1416.5,True,
12157859,DESERT TEMPLE,554.0,True,
12157853,SHIPWRECK,1030.5,False,1080.828
12157851,VILLAGE,1098.0,False,799.389
12157850,RUINED PORTAL,1560.5,False,729.941
12157849,VILLAGE,778.5,False,1013.865
12157848,VILLAGE,738.0,True,
12157841,RUINED PORTAL,1406.0,True,
12157840,BURIED TREASURE,1257.5,True,
12157837,DESERT TEMPLE,457.0,True,
12157836,VILLAGE,655.0,False,1043.09
12157835,VILLAGE,553.0,True,
12157832,SHIPWRECK,883.0,True,
12157831,DESERT TEMPLE,1424.5,False,692.633
12157829,DESERT TEMPLE,1127.0,True,
12157828,DESERT TEMPLE,1327.5,False,691.983
12157827,SHIPWRECK,901.0,True,
12157826,VILLAGE,1109.5,False,941.621
12157824,VILLAGE,706.0,False,1513.142
12157823,RUINED PORTAL,1028.5,False,1105.853
12157819,SHIPWRECK,1352.5,True,
12157817,DESERT TEMPLE,1395.5,False,892.863
12157813,RUINED PORTAL,1672.5,False,819.568
12157811,VILLAGE,613.5,True,
12157808,DESERT TEMPLE,1419.5,True,
12157802,SHIPWRECK,950.0,False,987.39
12157801,RUINED PORTAL,801.5,True,
12157800,VILLAGE,854.0,False,1308.176
12157798,RUINED PORTAL,1135.5,True,
12157796,VILLAGE,1207.0,True,
12157795,SHIPWRECK,1095.5,True,
12157793,VILLAGE,569.5,True,
12157792,RUINED PORTAL,974.0,True,
12157791,SHIPWRECK,932.0,False,1555.31
12157788,BURIED TREASURE,1486.0,True,
12157782,RUINED PORTAL,721.0,False,3249.133
12157780,VILLAGE,1160.5,False,863.037
12157776,VILLAGE,1109.0,False,1230.536
12157773,VILLAGE,1274.5,True,
12157770,RUINED PORTAL,676.5,True,
12157769,DESERT TEMPLE,600.0,True,
12157768,RUINED PORTAL,886.0,True,
12157766,VILLAGE,908.0,False,1069.604
12157765,VILLAGE,696.5,False,1660.388
12157763,VILLAGE,494.5,True,
12157762,VILLAGE,1157.5,True,
12157761,VILLAGE,217.0,True,
12157760,RUINED PORTAL,2396.5,False,437.862
12157754,SHIPWRECK,1602.0,False,606.612
12157753,DESERT TEMPLE,1552.0,False,769.439
12157752,BURIED TREASURE,1273.5,True,
12157749,VILLAGE,406.5,True,
12157748,VILLAGE,676.0,True,
12157747,DESERT TEMPLE,1590.5,True,
12157745,DESERT TEMPLE,658.5,True,
12157741,RUINED PORTAL,2079.0,False,509.645
12157738,VILLAGE,1106.5,False,1099.197
12157737,SHIPWRECK,629.5,True,
12157736,VILLAGE,884.5,True,
12157735,DESERT TEMPLE,1576.0,False,525.699
12157734,DESERT TEMPLE,,False,1113.931
12157733,SHIPWRECK,1168.5,False,1086.068
12157732,RUINED PORTAL,1037.0,True,
12157731,VILLAGE,613.0,False,1627.98
12157726,RUINED PORTAL,1135.5,True,
12157723,BURIED TREASURE,1220.5,True,
12157717,DESERT TEMPLE,1387.0,False,709.618
12157716,BURIED TREASURE,1440.0,False,664.731
12157715,VILLAGE,517.0,True,
12157712,SHIPWRECK,,True,
12157711,DESERT TEMPLE,996.0,False,1037.221
12157710,VILLAGE,692.0,True,
12157709,DESERT TEMPLE,798.5,False,1088.246
12157708,DESERT TEMPLE,905.5,False,1060.303
12157705,VILLAGE,445.0,True,
12157701,RUINED PORTAL,1139.5,False,1026.256
12157694,DESERT TEMPLE,1695.0,True,
12157692,VILLAGE,1367.5,True,
12157691,VILLAGE,990.0,False,1174.552
12157688,DESERT TEMPLE,2183.5,False,562.085
12157687,SHIPWRECK,1303.5,False,1206.598
12157686,VILLAGE,664.0,True,
12157685,RUINED PORTAL,912.0,False,899.344
12157683,DESERT TEMPLE,537.5,True,
12157680,BURIED TREASURE,1370.5,True,
12157678,DESERT TEMPLE,1113.0,False,1213.008
12157676,BURIED TREASURE,1803.5,False,646.859
12157672,DESERT TEMPLE,1045.5,False,1117.727
12157671,SHIPWRECK,1314.5,True,
12157667,VILLAGE,705.5,True,
12157666,VILLAGE,884.5,True,
12157663,VILLAGE,1020.0,True,
12157662,DESERT TEMPLE,622.0,False,1920.989
12157659,SHIPWRECK,1621.0,False,689.049
12157658,VILLAGE,528.0,True,
12157657,SHIPWRECK,519.0,False,1286.498
12157653,VILLAGE,1567.0,False,644.533
12157652,DESERT TEMPLE,904.0,False,694.956
12157648,BURIED TREASURE,1546.0,False,642.308
12157647,VILLAGE,475.0,False,1952.762
12157644,VILLAGE,1269.5,False,1056.046
12157642,SHIPWRECK,1117.0,True,
12157641,SHIPWRECK,963.0,False,1160.673
12157640,RUINED PORTAL,834.0,True,
12157638,DESERT TEMPLE,1267.0,True,
12157637,VILLAGE,776.0,False,923.047
12157634,RUINED PORTAL,760.0,False,1292.321
12157632,BURIED TREASURE,1233.5,False,1002.354
12157631,VILLAGE,1109.0,False,1236.128
12157629,BURIED TREASURE,1204.5,True,
12157628,SHIPWRECK,1382.5,False,849.163
12157625,RUINED PORTAL,1075.0,False,1162.884
12157624,VILLAGE,1196.5,True,
12157623,DESERT TEMPLE,1521.0,False,568.71
12157620,BURIED TREASURE,1266.0,False,667.933
12157619,SHIPWRECK,857.0,False,1161.185
12157618,VILLAGE,875.0,True,
12157617,RUINED PORTAL,1093.0,True,
12157616,DESERT TEMPLE,692.0,True,
12157615,SHIPWRECK,774.5,True,
12157614,SHIPWRECK,949.0,False,1351.661
12157611,DESERT TEMPLE,630.5,True,
12157610,BURIED TREASURE,1406.5,True,
12157609,DESERT TEMPLE,725.0,True,
12157606,RUINED PORTAL,1407.5,True,
12157604,DESERT TEMPLE,912.0,False,981.704
12157603,SHIPWRECK,1216.5,False,841.153
12157602,VILLAGE,588.0,True,
12157601,VILLAGE,1066.0,True,
12157599,SHIPWRECK,913.5,True,
12157598,SHIPWRECK,1198.5,False,974.755
12157597,VILLAGE,1822.0,False,720.111
12157593,RUINED PORTAL,1076.0,False,1021.278
12157592,VILLAGE,1747.0,True,
12157590,SHIPWRECK,1804.0,True,
12157588,VILLAGE,2192.0,False,610.164
12157584,SHIPWRECK,1097.5,False,1762.754
12157581,DESERT TEMPLE,1089.0,True,
12157580,VILLAGE,1530.0,True,
12157578,SHIPWRECK,1380.5,True,
12157576,VILLAGE,1348.0,True,
12157575,VILLAGE,469.0,True,
12157574,VILLAGE,1137.5,True,
12157573,BURIED TREASURE,1443.0,True,
12157570,BURIED TREASURE,1456.0,False,796.1
12157568,DESERT TEMPLE,1095.5,False,769.187
12157565,VILLAGE,518.5,True,
12157564,DESERT TEMPLE,1579.5,False,833.78
12157563,BURIED TREASURE,1406.0,False,754.34
12157562,VILLAGE,570.0,True,
12157560,SHIPWRECK,1197.5,True,
12157559,SHIPWRECK,1365.5,False,617.298
12157558,SHIPWRECK,759.0,False,1080.236
12157557,DESERT TEMPLE,437.5,True,
12157556,DESERT TEMPLE,602.5,True,
12157553,SHIPWRECK,844.0,False,1064.396
12157547,SHIPWRECK,859.0,False,1026.031
12157545,SHIPWRECK,1065.5,False,950.981
12157542,SHIPWRECK,986.0,True,
12157541,SHIPWRECK,1061.5,True,
12157540,DESERT TEMPLE,1148.5,True,
12157537,VILLAGE,308.5,True,
12157534,SHIPWRECK,1187.5,True,
12157533,BURIED TREASURE,1643.0,False,682.726
12157532,VILLAGE,593.0,True,
12157529,DESERT TEMPLE,922.5,False,946.701
12157528,SHIPWRECK,1186.5,True,
12157526,BURIED TREASURE,1583.0,True,
12157525,DESERT TEMPLE,1481.5,False,711.774
12157524,BURIED TREASURE,1242.0,True,
12157523,DESERT TEMPLE,1165.0,False,886.27
12157521,DESERT TEMPLE,629.5,True,
12157518,RUINED PORTAL,,True,
12157516,SHIPWRECK,769.0,True,
12157515,BURIED TREASURE,1703.0,False,552.934
12157514,SHIPWRECK,1219.0,False,725.591
12157513,DESERT TEMPLE,1422.0,False,1136.16
12157511,VILLAGE,671.0,True,
12157507,SHIPWRECK,770.5,True,
12157505,SHIPWRECK,1405.5,False,760.966
12157504,RUINED PORTAL,1303.5,False,851.526
12157503,SHIPWRECK,993.0,True,
12157502,VILLAGE,405.0,True,
12157501,SHIPWRECK,1447.5,False,905.061
12157496,SHIPWRECK,665.5,False,1633.915
12157493,DESERT TEMPLE,2097.5,False,626.098
12157491,DESERT TEMPLE,601.0,True,
12157489,DESERT TEMPLE,361.0,True,
12157483,VILLAGE,560.0,True,
12157482,RUINED PORTAL,692.5,True,
12157481,DESERT TEMPLE,818.0,True,
12157479,VILLAGE,827.5,False,1752.925
12157478,DESERT TEMPLE,413.5,True,
12157476,SHIPWRECK,1038.5,False,801.226
12157473,VILLAGE,573.5,True,
12157470,VILLAGE,618.0,True,
12157468,RUINED PORTAL,935.0,False,1185.72
12157466,SHIPWRECK,684.0,False,1239.51
12157464,SHIPWRECK,1111.5,True,
12157463,VILLAGE,1473.0,True,
12157461,SHIPWRECK,874.0,False,909.216
12157460,RUINED PORTAL,1034.5,True,
12157459,VILLAGE,661.0,True,
12157455,DESERT TEMPLE,827.5,True,
12157453,DESERT TEMPLE,1044.5,True,
12157452,DESERT TEMPLE,1217.5,True,
12157451,DESERT TEMPLE,1735.5,False,740.11
12157450,DESERT TEMPLE,536.5,False,2292.35
12157449,SHIPWRECK,1021.0,True,
12157448,SHIPWRECK,661.0,True,
12157446,DESERT TEMPLE,2447.0,False,484.018
12157444,SHIPWRECK,1144.0,True,
12157443,DESERT TEMPLE,1404.5,True,
12157442,BURIED TREASURE,1550.5,False,749.982
12157441,VILLAGE,591.0,True,
12157439,SHIPWRECK,1035.0,True,
12157438,RUINED PORTAL,609.0,True,
12157437,RUINED PORTAL,1537.5,False,851.245
12157436,SHIPWRECK,567.0,True,
12157435,RUINED PORTAL,684.0,True,
12157434,VILLAGE,1145.5,False,867.562
12157430,SHIPWRECK,797.0,False,1703.009
12157426,SHIPWRECK,718.5,True,
12157424,DESERT TEMPLE,1545.0,True,
12157423,DESERT TEMPLE,813.5,False,1231.315
12157418,DESERT TEMPLE,562.0,True,
12157417,SHIPWRECK,892.0,False,1037.248
12157416,VILLAGE,649.5,True,
12157414,DESERT TEMPLE,1977.5,False,508.237
12157413,DESERT TEMPLE,1021.0,True,
12157412,DESERT TEMPLE,1022.0,True,
12157409,RUINED PORTAL,1051.5,False,759.229
12157408,SHIPWRECK,1402.0,True,
12157406,DESERT TEMPLE,1355.5,True,
12157403,DESERT TEMPLE,1195.5,True,
12157396,RUINED PORTAL,1596.5,True,
12157395,DESERT TEMPLE,754.0,True,
12157392,VILLAGE,757.5,True,
12157389,RUINED PORTAL,2190.5,False,521.178
12157388,VILLAGE,874.0,True,
12157386,SHIPWRECK,1562.5,False,634.323
12157380,DESERT TEMPLE,566.5,True,
12157379,VILLAGE,1258.0,False,1072.234
12157377,SHIPWRECK,1162.5,True,
12157373,RUINED PORTAL,1805.0,False,675.699
12157370,DESERT TEMPLE,1003.0,False,1319.994
